"id","question_id","body","created_at","updated_at","created_by","updated_by","annotation","ip_address","approval_status_id","best_answer","needs_lawyer_id","is_spam","disclaimer","answer_medium_id","answer_quality","draft"
19813,14619,"Hello, I'm not a CT lawyer so I can't give you an exact answer to your question, but I work at Avvo and would like to help.  In some states, what you're referring to can be called ""constructive eviction,"" which basically means the apartment is untenable because of health/safety reasons.  Under circumstances like that, if you break the lease, you aren't liable because it's as if the landlord evicted you first due to the conditions.   To know how exactly this works in CT you should speak with a lawyer.  But it's not a bad idea in general to document in writing your complaints, and then hopefully when the landlord sees you're serious, he will allow you to break you lease without putting up a fight.","2008-11-04 17:42:26","2010-01-29 09:23:39",16766,27307,"na","64.81.170.31",3,0,NULL,0,NULL,1,0,0
20026,16711,"Hi, Nick from Avvo here.  We’re getting so many questions that lawyers are taking a little bit longer to respond than usual.  In the meantime, I’m not a FL lawyer so I can’t give you an exact answer, but let me give you some preliminary help…  I think this question may have the answer you're looking for: http://www.avvo.com/legal-answers/under-fl-employment-laws-are-part-time-employees-e-12278.html","2008-11-05 09:48:37","2010-04-05 18:24:09",16766,27307,"na","64.81.170.31",3,0,NULL,0,NULL,1,0,0
20035,16704,"Hi, Nick from Avvo here. We’re getting so many questions that lawyers are taking a little bit longer to respond than usual.  In the meantime, I’m not a WA lawyer so I can’t give you an exact answer, but let me give you some preliminary help…   I think this question may have your answer: http://www.avvo.com/legal-answers/what-is-the-process-of-getting-a-prior-conviction--12043.html","2008-11-05 09:56:44","2010-04-05 18:46:46",16766,27307,"na","64.81.170.31",3,0,NULL,0,NULL,1,0,0
20041,16705,"Hi, Nick from Avvo here.  Because we’re receiving so many questions right now, it may take longer for some of our loyal Avvo lawyers to get back to you.  In the meantime, since I am a lawyer, I wanted to offer some preliminary help.  Please keep in mind that I am not licensed in KS, so to get a definitive answer you should consult a top Avvo-rated lawyer in your area.  I think this statute may contain the details of what you're looking for: http://www.kslegislature.org/legsrv-statutes/getStatuteInfo.do?number=60-1402 .  If you need more guidance, you could try calling your local court for help.   FYI, Avvo doesn't yet cover KS, but we plan to soon.","2008-11-05 10:02:16","2010-04-05 18:24:09",16766,27307,"na","64.81.170.31",3,0,NULL,0,NULL,1,0,0
20045,16698,"Hi, Nick from Avvo here. Because we’re receiving so many questions right now, it may take longer for some of our loyal Avvo lawyers to get back to you. In the meantime, since I am a lawyer, I wanted to offer some preliminary help. Please keep in mind that I am not licensed in CA, so to get a definitive answer you should consult a top Avvo-rated lawyer in your area.  In general, questions like this may be decided by the contract you signed when you joined the club, so a good place to start is to see whether it discusses refunding your $200 personal trainer fee.  You'll need to speak with a local attorney to get advice about what you should do.","2008-11-05 10:10:54","2010-04-05 18:24:09",16766,27307,"na","64.81.170.31",3,0,NULL,0,NULL,1,0,0
20055,16700,"Hi, Nick from Avvo here. Because we’re receiving so many questions right now, it may take longer for some of our loyal Avvo lawyers to get back to you. In the meantime, since I am a lawyer, I wanted to offer some preliminary help. Please keep in mind that I am not licensed in MN, so to get a definitive answer you should consult a top Avvo-rated lawyer in your area.  Some states may grant their courts discretion to give grandparents rights to visitation based on the best interest of the child.  For advice about specific MN laws and how they apply to your circumstances, you would need to contact a MN lawyer.  Here are two family lawyers in your town: http://www.avvo.com/search/lawyer_search?q=family&loc=Brainerd%2C+MN","2008-11-05 10:19:06","2010-04-05 18:46:46",16766,27307,"na","64.81.170.31",3,0,NULL,0,NULL,1,0,0
20057,16691,"Hi, Nick from Avvo here. Because we’re receiving so many questions right now, it may take longer for some of our loyal Avvo lawyers to get back to you. In the meantime, since I am a lawyer, I wanted to offer some preliminary help. Please keep in mind that I am not licensed in CA, so to get a definitive answer you should consult a top Avvo-rated lawyer in your area.  It sounds like what you want to accomplish might be done with one will containing contingent language.  E.g., just have one will written by person A that says ""person B gets nothing but if C dies, person B gets everything.""  To know for sure, you need to contact a wills and estates lawyer in your area.  Here is a list: http://www.avvo.com/search/lawyer_search?q=wills&loc=stockton%2C+ca .  It's not a good idea to do these things without contacting a local lawyer, because the details can be very tricky.","2008-11-05 10:23:18","2010-04-05 18:46:46",16766,27307,"na","64.81.170.31",3,0,NULL,0,NULL,1,0,0
20058,16723,"Hi, Nick from Avvo here. Because we’re receiving so many questions right now, it may take longer for some of our loyal Avvo lawyers to get back to you. In the meantime, since I am a lawyer, I wanted to offer some preliminary help. Please keep in mind that I am not licensed in CA, so to get a definitive answer you should consult a top Avvo-rated lawyer in your area.  If you want to file a complaint with the store, try finding the contact information of their corporate headquarters.  Call or write them to file your complaint.  If it involves the managers, the people working in corporate headquarters should have the authority to investigate the matter and deal with the managers accordingly.","2008-11-05 10:26:05","2010-04-05 18:46:46",16766,27307,"na","64.81.170.31",3,0,NULL,0,NULL,1,0,0
20063,16722,"Hi, Nick from Avvo here. Because we’re receiving so many questions right now, it may take longer for some of our loyal Avvo lawyers to get back to you. In the meantime, since I am a lawyer, I wanted to offer some preliminary help. Please keep in mind that I am not licensed in CA so to get a definitive answer you should consult a top Avvo-rated lawyer in your area.  In general, it's not a bad idea to speak with a personal injury attorney about your case, especially if you feel the insurance company is not cooperating.  Try finding one that offers a free consultation so you have nothing to lose.  If the lawyer thinks that the insurance company isn't paying you a fair amount, he will agree to take the case and take over from there.  Here are three lawyers in Oakland offering free consultations: http://www.avvo.com/search/lawyer_search?q=personal+injury&loc=oakland%2C+CA#free_consultation_b .  Click on the ""lawyers offering a free consultation"" box on the left.","2008-11-05 10:30:16","2010-04-05 18:46:46",16766,27307,"na","64.81.170.31",3,0,NULL,0,NULL,1,0,0
20073,16714,"Hi, Nick from Avvo here. Because we’re receiving so many questions right now, it may take longer for some of our loyal Avvo lawyers to get back to you. In the meantime, since I am a lawyer, I wanted to offer some preliminary help. Please keep in mind that I am not licensed in CO, so to get a definitive answer you should consult a top Avvo-rated lawyer in your area.  Try contacting the CO Consumer Protection Division:  Colorado Attorney General's Office 1525 Sherman St., 7th Floor Denver, CO 80203-1760 303-866-5079 Toll free: 1-800-222-4444 Fax: 303-866-4916","2008-11-05 10:39:07","2010-04-05 18:46:47",16766,27307,"na","64.81.170.31",3,0,NULL,0,NULL,1,0,0
20078,16717,"Hi, Nick from Avvo here. Because we’re receiving so many questions right now, it may take longer for some of our loyal Avvo lawyers to get back to you. In the meantime, since I am a lawyer, I wanted to offer some preliminary help. Please keep in mind that I am not licensed in CA and I'm not an expert on trademark law, so to get a definitive answer you should consult a top Avvo-rated lawyer in your area.  If someone else owns the trademark ""World of Warcraft"" and you domain name is similar enough that it could cause confusion in consumers, they might argue you are infringing their trademark.  If Blizzard decided to go after you for trademark infringement, it's debatable whether they would be right, but practically speaking, are you really going to argue it in court? It's not generally a good idea to name your business something that could lead to trademark problems in the future.","2008-11-05 10:44:23","2010-04-05 18:46:47",16766,27307,"na","64.81.170.31",3,0,NULL,0,NULL,1,0,0
20080,16693,"Hi, Nick from Avvo here. Because we’re receiving so many questions right now, it may take longer for some of our loyal Avvo lawyers to get back to you. In the meantime, since I am a lawyer, I wanted to offer some preliminary help. Please keep in mind that I am not licensed in CA, so to get a definitive answer you should consult a top Avvo-rated lawyer in your area.  See this previously asked question for a good summary of alimony in CA: http://www.avvo.com/legal-answers/right-to-and-amount-allowed-for-spousal-support-in-5504.html","2008-11-05 10:48:09","2010-04-05 18:46:47",16766,27307,"na","64.81.170.31",3,0,NULL,0,NULL,1,0,0
20087,16680,"Hi, Nick from Avvo here. Because we’re receiving so many questions right now, it may take longer for some of our loyal Avvo lawyers to get back to you. In the meantime, since I am a lawyer, I wanted to offer some preliminary help. Please keep in mind that I am not licensed in AZ, so to get a definitive answer you should consult a top Avvo-rated lawyer in your area.  In general, it's pretty much always a bad idea to talk or admit anything to the police.  The police are not asking you questions to help you get out of trouble.  In fact, they're doing everything they can to get you to say and do things which can be used against you later in court.  Your best course of action is to be polite, not grant permission to search anything and ask to speak with a lawyer before talking.  But this is in general, so you'll need to talk to a local lawyer to know what to do in your specific circumstances.","2008-11-05 10:56:15","2010-04-05 18:24:09",16766,27307,"na","64.81.170.31",3,0,NULL,0,NULL,1,0,0
20089,16668,"Hi, Nick from Avvo here. Because we’re receiving so many questions right now, it may take longer for some of our loyal Avvo lawyers to get back to you. In the meantime, since I am a lawyer, I wanted to offer some preliminary help. Please keep in mind that I am not licensed in WI, so to get a definitive answer you should consult a top Avvo-rated lawyer in your area.  In general, there are no laws which require a boss to give you a raise for any reason.  However, it's a different story if you think you're being paid less because of race, sex, national origin, disability, religion, etc.","2008-11-05 10:58:29","2010-04-05 18:24:09",16766,27307,"na","64.81.170.31",3,0,NULL,0,NULL,1,0,0
20091,16647,"Hi, Nick from Avvo here. Because we’re receiving so many questions right now, it may take longer for some of our loyal Avvo lawyers to get back to you. In the meantime, since I am a lawyer, I wanted to offer some preliminary help. Please keep in mind that I am not licensed in NY, so to get a definitive answer you should consult a top Avvo-rated lawyer in your area.  I would imagine that the ex wife has a right to petition the court for a formal order of child support.  However, I would also imagine the court would take into account all circumstances, including your husband's past payments, income, etc.  Most family courts ultimately determine these things in the best issue of the child, subject to whatever legal guidelines exist in that state.  The only way to know for sure is to contact an attorney in your area and explain all the details.","2008-11-05 11:07:14","2010-04-05 18:24:09",16766,27307,"na","64.81.170.31",3,0,NULL,0,NULL,1,0,0
20095,16654,"Hi, Nick from Avvo here. Because we’re receiving so many questions right now, it may take longer for some of our loyal Avvo lawyers to get back to you. In the meantime, since I am a lawyer, I wanted to offer some preliminary help. Please keep in mind that I am not licensed in CA, so to get a definitive answer you should consult a top Avvo-rated lawyer in your area.  Since many lawyers offer free consultations, it will cost you nothing to visit one in person, explain your case, and then let them decide if they can do anything for you.  I would recommend you do that.  Here is a list of worker's comp lawyers in SF: http://www.avvo.com/employment-labor-lawyer/ca/san_francisco.html# .  Check the box on the left about free consultations to narrow your choices down.","2008-11-05 11:10:52","2010-04-05 18:46:47",16766,27307,"na","64.81.170.31",3,0,NULL,0,NULL,1,0,0
